0,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
1,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
2,valid,conv2d_7,0,1,-1,1,1,1.0,1.0,1.0,1,0,0,
3,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
4,valid,conv2d_7,0,26,6,1,1,1.0,1.0,1.0,1,0,0,
5,valid,conv2d_7,0,26,6,1,1,1.0,1.0,1.0,1,0,0,
6,valid,conv2d_7,0,1,-1,1,1,1.0,1.0,1.0,1,0,0,
7,valid,conv2d_7,0,8,4,1,1,1.0,1.0,1.0,1,0,0,
8,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
9,valid,conv2d_7,0,8,4,1,1,1.0,1.0,1.0,1,0,0,
10,valid,conv2d_7,0,2,4,1,1,1.0,1.0,1.0,1,0,0,
11,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
12,valid,conv2d_7,0,1,-1,1,1,1.0,1.0,1.0,1,0,0,
13,valid,conv2d_7,0,8,4,1,1,1.0,1.0,1.0,1,0,0,
14,valid,conv2d_7,0,8,4,1,1,1.0,1.0,1.0,1,0,0,
15,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
16,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
17,valid,conv2d_7,0,1,-1,1,1,1.0,1.0,1.0,1,0,0,
18,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
19,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
20,valid,conv2d_7,0,26,6,1,1,1.0,1.0,1.0,1,0,0,
21,valid,conv2d_7,0,2,4,1,1,1.0,1.0,1.0,1,0,0,
22,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
23,valid,conv2d_7,0,1,-1,1,1,1.0,1.0,1.0,1,0,0,
24,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
25,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
26,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
27,valid,conv2d_7,0,1,-1,1,1,1.0,1.0,1.0,1,0,0,
28,valid,conv2d_7,0,26,6,1,1,1.0,1.0,1.0,1,0,0,
29,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
30,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
31,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
32,valid,conv2d_7,0,7,4,1,1,1.0,1.0,1.0,1,0,0,
33,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
34,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
35,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
36,valid,conv2d_7,0,1,-1,1,1,1.0,1.0,1.0,1,0,0,
37,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
38,valid,conv2d_7,0,1,-1,1,1,1.0,1.0,1.0,1,0,0,
39,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
40,valid,conv2d_7,0,16,6,1,1,1.0,1.0,1.0,1,0,0,
41,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
42,valid,conv2d_7,0,2,4,1,1,1.0,1.0,1.0,1,0,0,
43,valid,conv2d_7,0,1,-1,1,1,1.0,1.0,1.0,1,0,0,
44,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
45,valid,conv2d_7,0,7,4,1,1,1.0,1.0,1.0,1,0,0,
46,valid,conv2d_7,0,32,6,1,1,1.0,1.0,1.0,1,0,0,
47,valid,conv2d_7,0,26,6,1,1,1.0,1.0,1.0,1,0,0,
48,valid,conv2d_7,0,16,4,1,1,1.0,1.0,1.0,1,0,0,
49,valid,conv2d_7,0,2,4,1,1,1.0,1.0,1.0,1,0,0,
50,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
51,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
52,valid,conv2d_7,1,1,5,0,0,1.0,1.0,1.0,0,0,0,
53,valid,conv2d_7,1,1,-1,0,0,1.0,1.0,1.0,0,0,0,
54,valid,conv2d_7,1,7,4,0,0,1.0,1.0,1.0,0,0,0,
55,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
56,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
57,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
58,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
59,valid,conv2d_7,1,1,-1,0,0,1.0,1.0,1.0,0,0,0,
60,valid,conv2d_7,1,1,-1,0,0,1.0,1.0,1.0,0,0,0,
61,valid,conv2d_7,1,2,4,0,0,1.0,1.0,1.0,0,0,0,
62,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
63,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
64,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
65,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
66,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
67,valid,conv2d_7,1,32,6,0,4,0.0,0.0,0.0,0,4,0,
68,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
69,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
70,valid,conv2d_7,1,2,4,0,0,1.0,1.0,1.0,0,0,0,
71,valid,conv2d_7,1,1,-1,0,0,1.0,1.0,1.0,0,0,0,
72,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
73,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
74,valid,conv2d_7,1,2,4,0,0,1.0,1.0,1.0,0,0,0,
75,valid,conv2d_7,1,1,5,0,0,1.0,1.0,1.0,0,0,0,
76,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
77,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
78,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
79,valid,conv2d_7,1,2,4,0,0,1.0,1.0,1.0,0,0,0,
80,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
81,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
82,valid,conv2d_7,1,2,4,0,0,1.0,1.0,1.0,0,0,0,
83,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
84,valid,conv2d_7,1,2,4,0,0,1.0,1.0,1.0,0,0,0,
85,valid,conv2d_7,1,1,-1,0,0,1.0,1.0,1.0,0,0,0,
86,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
87,valid,conv2d_7,1,2,4,0,0,1.0,1.0,1.0,0,0,0,
88,valid,conv2d_7,1,2,4,0,0,1.0,1.0,1.0,0,0,0,
89,valid,conv2d_7,1,1,-1,0,0,1.0,1.0,1.0,0,0,0,
90,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
91,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
92,valid,conv2d_7,1,1,-1,0,0,1.0,1.0,1.0,0,0,0,
93,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
94,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
95,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
96,valid,conv2d_7,1,32,6,0,0,1.0,1.0,1.0,0,0,0,
97,valid,conv2d_7,1,1,-1,0,0,1.0,1.0,1.0,0,0,0,
98,valid,conv2d_7,1,16,4,0,0,1.0,1.0,1.0,0,0,0,
99,valid,conv2d_7,1,8,4,0,0,1.0,1.0,1.0,0,0,0,
100,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
101,valid,conv2d_7,2,8,4,2,2,1.0,1.0,1.0,2,0,0,
102,valid,conv2d_7,2,1,-1,2,2,1.0,1.0,1.0,2,0,0,
103,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
104,valid,conv2d_7,2,8,4,2,2,1.0,1.0,1.0,2,0,0,
105,valid,conv2d_7,2,16,4,2,1,1.0,0.5,0.6666666666666666,1,0,1,
106,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
107,valid,conv2d_7,2,1,-1,2,2,1.0,1.0,1.0,2,0,0,
108,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
109,valid,conv2d_7,2,16,4,2,1,1.0,0.5,0.6666666666666666,1,0,1,
110,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
111,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
112,valid,conv2d_7,2,2,4,2,2,1.0,1.0,1.0,2,0,0,
113,valid,conv2d_7,2,32,6,2,1,1.0,0.5,0.6666666666666666,1,0,1,
114,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
115,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
116,valid,conv2d_7,2,1,-1,2,2,1.0,1.0,1.0,2,0,0,
117,valid,conv2d_7,2,1,-1,2,2,1.0,1.0,1.0,2,0,0,
118,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
119,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
120,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
121,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
122,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
123,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
124,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
125,valid,conv2d_7,2,1,-1,2,2,1.0,1.0,1.0,2,0,0,
126,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
127,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
128,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
129,valid,conv2d_7,2,2,4,2,2,1.0,1.0,1.0,2,0,0,
130,valid,conv2d_7,2,26,6,2,2,1.0,1.0,1.0,2,0,0,
131,valid,conv2d_7,2,26,6,2,2,1.0,1.0,1.0,2,0,0,
132,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
133,valid,conv2d_7,2,1,-1,2,2,1.0,1.0,1.0,2,0,0,
134,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
135,valid,conv2d_7,2,1,-1,2,2,1.0,1.0,1.0,2,0,0,
136,valid,conv2d_7,2,1,-1,2,2,1.0,1.0,1.0,2,0,0,
137,valid,conv2d_7,2,2,4,2,2,1.0,1.0,1.0,2,0,0,
138,valid,conv2d_7,2,1,-1,2,2,1.0,1.0,1.0,2,0,0,
139,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
140,valid,conv2d_7,2,16,4,2,2,1.0,1.0,1.0,2,0,0,
141,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
142,valid,conv2d_7,2,1,-1,2,2,1.0,1.0,1.0,2,0,0,
143,valid,conv2d_7,2,2,4,2,2,1.0,1.0,1.0,2,0,0,
144,valid,conv2d_7,2,2,4,2,2,1.0,1.0,1.0,2,0,0,
145,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
146,valid,conv2d_7,2,32,6,2,2,1.0,1.0,1.0,2,0,0,
147,valid,conv2d_7,2,2,4,2,2,1.0,1.0,1.0,2,0,0,
