0,conv2d_1,015,1916,0.7619047619047619,0.8716646706586826,0.6153846153846154,0.7725227137641165,0.8036529680365296,0.9166750629722922,0.7242798353909465,0.8308675799086758
0,conv2d_2,015,789,0.7092511013215859,0.9517464547444561,0.5494880546075085,0.9079353550027238,0.7630331753554502,0.9556574923547401,0.6625514403292181,0.9478672985781991
0,conv2d_3,015,1160,0.7350427350427351,0.9346432748538012,0.581081081081081,0.8773054628491129,0.7889908256880734,0.9536038186157518,0.688,0.9164220183486238
0,conv2d_4,015,1159,0.7531914893617022,0.9337111534352208,0.6040955631399317,0.8756643722227063,0.8082191780821918,0.9501749078188523,0.7051792828685259,0.9178082191780822
0,conv2d_5,015,557,0.7413793103448275,0.9684344582916401,0.589041095890411,0.9388007054673722,0.7853881278538812,0.9646611090974991,0.7020408163265306,0.9722374429223745
0,conv2d_6,015,1372,0.7730337078651686,0.8949808506349526,0.63003663003663,0.8099233856256841,0.8349514563106796,0.9304274937133278,0.7196652719665272,0.8621359223300971
0,conv2d_7,015,1199,0.7473903966597077,0.9332800284292823,0.5966666666666667,0.8749063046556176,0.7782608695652173,0.9539593171086088,0.7188755020080321,0.9134782608695652
0,conv2d_8,015,1090,0.7333333333333333,0.9396463409202263,0.5789473684210527,0.8861631521465176,0.7685589519650655,0.95882192527952,0.701195219123506,0.9212227074235808
0,conv2d_9,015,971,0.7623126338329765,0.9474987390526847,0.615916955017301,0.9002352531149255,0.8054298642533937,0.9603122966818478,0.7235772357723578,0.9350226244343891
0,conv2d_25,015,556,0.7328918322295807,0.9584098723564598,0.578397212543554,0.9201410870941485,0.7942583732057417,0.9436972451535108,0.680327868852459,0.9735885167464114
0,conv2d_42,015,500,0.7553648068669527,0.9752685714285715,0.6068965517241379,0.9517309064953604,0.8036529680365296,0.9763844393592678,0.7125506072874493,0.9741552511415525
0,conv2d_56,015,152,0.7451820128479656,0.9925352502073541,0.5938566552901023,0.9851811196487377,0.8018433179723502,0.9924437891632879,0.696,0.992626728110599
0,batch_normalization_2,015,1543,0.7702407002188183,0.89661130843813,0.6263345195729537,0.8125978771532973,0.8148148148148148,0.9308351604544548,0.7302904564315352,0.8648148148148148
0,batch_normalization_3,015,1694,0.7665952890792291,0.8903315557616508,0.6215277777777778,0.8023401587964898,0.8099547511312217,0.912981455064194,0.7276422764227642,0.8687782805429864
0,batch_normalization_4,015,1990,0.7337526205450734,0.868589288251172,0.5794701986754967,0.7677046710195882,0.7847533632286996,0.9201364502859436,0.6889763779527559,0.8225112107623318
0,batch_normalization_5,015,2582,0.7327586206896552,0.8057497677602309,0.5782312925170068,0.6746909031360027,0.7798165137614679,0.8625562650476291,0.6910569105691057,0.7559633027522936
0,batch_normalization_6,015,1122,0.7240618101545253,0.9339401197604791,0.5674740484429066,0.8760672238698661,0.7699530516431925,0.9533496332518338,0.6833333333333333,0.9153051643192488
0,batch_normalization_7,015,1542,0.7435897435897435,0.844170699516058,0.5918367346938775,0.7303593179049939,0.8018433179723502,0.8075757575757576,0.6932270916334662,0.8842396313364055
0,batch_normalization_8,015,1107,0.7117117117117117,0.9323330832708177,0.5524475524475524,0.8732433951658235,0.7821782178217822,0.9419909044972208,0.6528925619834711,0.9228712871287129
0,batch_normalization_9,015,1455,0.7672413793103449,0.9146034310697144,0.6223776223776224,0.8426444833625218,0.8202764976958525,0.9440792700873148,0.7206477732793523,0.8869124423963134
