0,valid,batch_normalization_5,0,32.0,1004.0,0.9827035069465637,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
1,valid,batch_normalization_5,0,32.0,1004.0,0.9887159466743469,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2,valid,batch_normalization_5,0,32.0,1004.0,0.975686252117157,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
3,valid,batch_normalization_5,0,32.0,1004.0,0.996748149394989,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
4,valid,batch_normalization_5,0,32.0,1004.0,0.9615092277526855,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
5,valid,batch_normalization_5,0,32.0,1004.0,0.9888602495193481,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
6,valid,batch_normalization_5,0,32.0,1004.0,0.9927289485931396,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
7,valid,batch_normalization_5,0,32.0,1004.0,0.9801028966903687,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
8,valid,batch_normalization_5,0,32.0,1004.0,0.7349989414215088,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,
9,valid,batch_normalization_5,0,32.0,1004.0,0.9832103848457336,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
10,valid,batch_normalization_5,0,32.0,1004.0,0.9740683436393738,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
11,valid,batch_normalization_5,0,32.0,1004.0,0.9819507598876953,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
12,valid,batch_normalization_5,0,32.0,1004.0,0.9839717149734497,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
13,valid,batch_normalization_5,0,32.0,1004.0,0.9818823933601379,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
14,valid,batch_normalization_5,0,32.0,1004.0,0.9832574725151062,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
15,valid,batch_normalization_5,0,32.0,1004.0,0.983189046382904,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
16,valid,batch_normalization_5,0,32.0,1004.0,0.995560884475708,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
17,valid,batch_normalization_5,0,32.0,1004.0,0.9602450132369995,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
18,valid,batch_normalization_5,0,32.0,1004.0,0.9952995181083679,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
19,valid,batch_normalization_5,0,32.0,1004.0,0.9643926024436951,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
20,valid,batch_normalization_5,0,32.0,1004.0,0.9884921908378601,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
21,valid,batch_normalization_5,0,32.0,1004.0,0.9721481204032898,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
22,valid,batch_normalization_5,0,32.0,1004.0,0.9942452311515808,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
23,valid,batch_normalization_5,0,32.0,1004.0,0.9938173890113831,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
24,valid,batch_normalization_5,0,32.0,1004.0,0.9947906732559204,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
25,valid,batch_normalization_5,0,32.0,1004.0,0.9882994294166565,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
26,valid,batch_normalization_5,0,32.0,1004.0,0.9766548275947571,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
27,valid,batch_normalization_5,0,32.0,1004.0,0.9915786981582642,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
28,valid,batch_normalization_5,0,32.0,1004.0,0.9983357191085815,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
29,valid,batch_normalization_5,0,32.0,1004.0,0.969529926776886,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
30,valid,batch_normalization_5,0,32.0,1004.0,0.9902817606925964,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
31,valid,batch_normalization_5,0,32.0,1004.0,0.9886780977249146,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
32,valid,batch_normalization_5,0,32.0,1004.0,0.9957118034362793,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
33,valid,batch_normalization_5,0,32.0,1004.0,0.9727945327758789,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
34,valid,batch_normalization_5,0,32.0,1004.0,0.9855822324752808,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
35,valid,batch_normalization_5,0,32.0,1004.0,0.9615092277526855,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
36,valid,batch_normalization_5,0,32.0,1004.0,0.973211944103241,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
37,valid,batch_normalization_5,0,32.0,1004.0,0.992838978767395,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
38,valid,batch_normalization_5,0,32.0,1004.0,0.9711565971374512,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
39,valid,batch_normalization_5,0,32.0,1004.0,0.9794701933860779,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
40,valid,batch_normalization_5,0,32.0,1004.0,0.9886780977249146,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
41,valid,batch_normalization_5,0,32.0,1004.0,0.9776683449745178,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
42,valid,batch_normalization_5,0,32.0,1004.0,0.9951711893081665,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
43,valid,batch_normalization_5,0,32.0,1004.0,0.978017270565033,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
44,valid,batch_normalization_5,0,32.0,1004.0,0.9802988171577454,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
45,valid,batch_normalization_5,0,32.0,1004.0,0.9849981069564819,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
46,valid,batch_normalization_5,0,32.0,1004.0,0.9877225756645203,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
47,valid,batch_normalization_5,0,32.0,1004.0,0.9577800631523132,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
48,valid,batch_normalization_5,0,32.0,1004.0,0.9883145093917847,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
49,valid,batch_normalization_5,0,32.0,1004.0,0.995963454246521,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
50,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
51,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
52,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
53,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
54,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
55,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
56,valid,batch_normalization_5,1,32.0,1004.0,0.9490249156951904,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
57,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
58,valid,batch_normalization_5,1,32.0,1004.0,0.9521033763885498,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
59,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
60,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
