0,valid,batch_normalization_5,0,32.0,1004.0,0.948079526424408,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
1,valid,batch_normalization_5,0,32.0,1004.0,0.9889729619026184,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2,valid,batch_normalization_5,0,32.0,1004.0,0.9854146838188171,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
3,valid,batch_normalization_5,0,32.0,1004.0,0.9878779053688049,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
4,valid,batch_normalization_5,0,32.0,1004.0,0.9472252726554871,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
5,valid,batch_normalization_5,0,32.0,1004.0,0.9891359210014343,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
6,valid,batch_normalization_5,0,32.0,1004.0,0.988369882106781,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
7,valid,batch_normalization_5,0,32.0,1004.0,0.9792647957801819,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
8,valid,batch_normalization_5,0,32.0,1004.0,0.9378706812858582,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
9,valid,batch_normalization_5,0,32.0,1004.0,0.9747761487960815,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
10,valid,batch_normalization_5,0,32.0,1004.0,0.9815166592597961,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
11,valid,batch_normalization_5,0,32.0,1004.0,0.9571344256401062,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
12,valid,batch_normalization_5,0,32.0,1004.0,0.9619005918502808,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
13,valid,batch_normalization_5,0,32.0,1004.0,0.9591505527496338,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
14,valid,batch_normalization_5,0,32.0,1004.0,0.9629373550415039,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
15,valid,batch_normalization_5,0,32.0,1004.0,0.9869762659072876,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
16,valid,batch_normalization_5,0,32.0,1004.0,0.9892758131027222,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
17,valid,batch_normalization_5,0,32.0,1004.0,0.9890310168266296,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
18,valid,batch_normalization_5,0,32.0,1004.0,0.9546944499015808,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
19,valid,batch_normalization_5,0,32.0,1004.0,0.9789466857910156,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
20,valid,batch_normalization_5,0,32.0,1004.0,0.9526981115341187,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
21,valid,batch_normalization_5,0,32.0,1004.0,0.9628998041152954,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
22,valid,batch_normalization_5,0,32.0,1004.0,0.9748696684837341,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
23,valid,batch_normalization_5,0,32.0,1004.0,0.9692498445510864,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
24,valid,batch_normalization_5,0,32.0,1004.0,0.9603795409202576,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
25,valid,batch_normalization_5,0,32.0,1004.0,0.9712275266647339,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
26,valid,batch_normalization_5,0,32.0,1004.0,0.9880891442298889,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
27,valid,batch_normalization_5,0,32.0,1004.0,0.9796005487442017,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
28,valid,batch_normalization_5,0,32.0,1004.0,0.9631070494651794,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
29,valid,batch_normalization_5,0,32.0,1004.0,0.9529085159301758,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
30,valid,batch_normalization_5,0,32.0,1004.0,0.9843021035194397,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
31,valid,batch_normalization_5,0,32.0,1004.0,0.9889053106307983,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
32,valid,batch_normalization_5,0,25.0,1004.0,0.9875978231430054,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
33,valid,batch_normalization_5,0,32.0,1004.0,0.9904568195343018,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
34,valid,batch_normalization_5,0,32.0,1004.0,0.9513517022132874,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
35,valid,batch_normalization_5,0,32.0,1004.0,0.9472252726554871,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
36,valid,batch_normalization_5,0,32.0,1004.0,0.9555968046188354,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
37,valid,batch_normalization_5,0,32.0,1004.0,0.9932558536529541,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
38,valid,batch_normalization_5,0,32.0,1004.0,0.9903777837753296,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
39,valid,batch_normalization_5,0,32.0,1004.0,0.9889909029006958,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
40,valid,batch_normalization_5,0,32.0,1004.0,0.9889053106307983,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
41,valid,batch_normalization_5,0,32.0,1004.0,0.9791234731674194,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
42,valid,batch_normalization_5,0,32.0,1004.0,0.9843021035194397,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
43,valid,batch_normalization_5,0,32.0,1004.0,0.9747911095619202,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
44,valid,batch_normalization_5,0,32.0,1004.0,0.9599491953849792,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
45,valid,batch_normalization_5,0,32.0,1004.0,0.9549970626831055,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
46,valid,batch_normalization_5,0,32.0,1004.0,0.952930748462677,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
47,valid,batch_normalization_5,0,32.0,1004.0,0.9723193645477295,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
48,valid,batch_normalization_5,0,32.0,1004.0,0.9609735012054443,1.0,2.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.0,
49,valid,batch_normalization_5,0,32.0,1004.0,0.9814459681510925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
50,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
51,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
52,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
53,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
54,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
55,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
56,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
57,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
58,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
59,valid,batch_normalization_5,1,32.0,1004.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
