,Set,Layer_name,Sample_id,Cardinality,Pattern,IOU,Golden_num_boxes,Faulty_num_boxes,Precision,Recall,F1_score,True_positives,False_positives,False_negatives,Error
1291,valid,batch_normalization_5,30,32.0,1004.0,0.9389603734016418,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1292,valid,batch_normalization_5,30,32.0,1004.0,0.9438877105712891,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1293,valid,batch_normalization_5,30,32.0,1004.0,0.9402308464050293,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1294,valid,batch_normalization_5,30,32.0,1004.0,0.9252265095710754,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1295,valid,batch_normalization_5,30,32.0,1004.0,0.9541390538215637,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1296,valid,batch_normalization_5,30,32.0,1004.0,0.920248806476593,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1297,valid,batch_normalization_5,30,32.0,1004.0,0.9433665871620178,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1298,valid,batch_normalization_5,30,32.0,1004.0,0.936568021774292,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1299,valid,batch_normalization_5,30,32.0,1004.0,0.9313943386077881,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1300,valid,batch_normalization_5,30,32.0,1004.0,0.9370422959327698,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1301,valid,batch_normalization_5,30,32.0,1004.0,0.9464605450630188,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1302,valid,batch_normalization_5,30,32.0,1004.0,0.9275198578834534,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1303,valid,batch_normalization_5,30,32.0,1004.0,0.938345730304718,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1304,valid,batch_normalization_5,30,32.0,1004.0,0.9357006549835205,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1305,valid,batch_normalization_5,31,32.0,1004.0,0.9662347435951233,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1306,valid,batch_normalization_5,31,32.0,1004.0,0.9568659067153931,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1307,valid,batch_normalization_5,31,32.0,1004.0,0.9695122241973877,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1308,valid,batch_normalization_5,31,32.0,1004.0,0.9580538272857666,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1309,valid,batch_normalization_5,31,32.0,1004.0,0.9587903618812561,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1310,valid,batch_normalization_5,31,32.0,1004.0,0.9485540390014648,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1311,valid,batch_normalization_5,31,32.0,1004.0,0.9555391669273376,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1312,valid,batch_normalization_5,31,32.0,1004.0,0.9621058702468872,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1313,valid,batch_normalization_5,31,32.0,1004.0,0.957290530204773,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1314,valid,batch_normalization_5,31,32.0,1004.0,0.9488126039505005,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1315,valid,batch_normalization_5,31,32.0,1004.0,0.9512990117073059,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1316,valid,batch_normalization_5,31,32.0,1004.0,0.9607692360877991,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1317,valid,batch_normalization_5,31,32.0,1004.0,0.9537959098815918,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1318,valid,batch_normalization_5,31,32.0,1004.0,0.9656189680099487,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1319,valid,batch_normalization_5,31,32.0,1004.0,0.9533108472824097,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1320,valid,batch_normalization_5,31,32.0,1004.0,0.959932804107666,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1321,valid,batch_normalization_5,31,32.0,1004.0,0.959272027015686,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1322,valid,batch_normalization_5,31,32.0,1004.0,0.9589732885360718,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1323,valid,batch_normalization_5,31,32.0,1004.0,0.9599536657333374,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1324,valid,batch_normalization_5,31,32.0,1004.0,0.9552575349807739,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1325,valid,batch_normalization_5,31,32.0,1004.0,0.3517974615097046,2.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.0,1.0,
1326,valid,batch_normalization_5,31,32.0,1004.0,0.9631635546684265,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1327,valid,batch_normalization_5,31,32.0,1004.0,0.9584317803382874,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1328,valid,batch_normalization_5,31,32.0,1004.0,0.9562567472457886,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1329,valid,batch_normalization_5,31,32.0,1004.0,0.9539006352424622,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1330,valid,batch_normalization_5,31,32.0,1004.0,0.946998655796051,2.0,3.0,0.6666666666666666,1.0,0.8,2.0,1.0,0.0,
1331,valid,batch_normalization_5,31,32.0,1004.0,0.9662347435951233,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1332,valid,batch_normalization_5,31,32.0,1004.0,0.9609228372573853,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1333,valid,batch_normalization_5,31,32.0,1004.0,0.9576669931411743,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1334,valid,batch_normalization_5,31,32.0,1004.0,0.9581817388534546,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1335,valid,batch_normalization_5,31,32.0,1004.0,0.9647172093391418,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1336,valid,batch_normalization_5,31,32.0,1004.0,0.953731894493103,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1337,valid,batch_normalization_5,31,32.0,1004.0,0.9374197721481323,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1338,valid,batch_normalization_5,31,32.0,1004.0,0.9485478401184082,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1339,valid,batch_normalization_5,31,32.0,1004.0,0.9442949891090393,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1340,valid,batch_normalization_5,31,32.0,1004.0,0.9541011452674866,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1341,valid,batch_normalization_5,31,32.0,1004.0,0.9552575349807739,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1342,valid,batch_normalization_5,31,32.0,1004.0,0.9616718292236328,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1343,valid,batch_normalization_5,31,32.0,1004.0,0.9516299366950989,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1344,valid,batch_normalization_5,31,32.0,1004.0,0.9403847455978394,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1345,valid,batch_normalization_5,31,32.0,1004.0,0.9602763652801514,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1346,valid,batch_normalization_5,31,32.0,1004.0,0.9538390636444092,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1347,valid,batch_normalization_5,31,32.0,1004.0,0.9400917291641235,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1348,valid,batch_normalization_5,31,32.0,1004.0,0.9593811631202698,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1349,valid,batch_normalization_5,31,32.0,1004.0,0.932917594909668,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1350,valid,batch_normalization_5,31,32.0,1004.0,0.9501554369926453,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1351,valid,batch_normalization_5,31,32.0,1004.0,0.9618093967437744,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1352,valid,batch_normalization_5,31,32.0,1004.0,0.9552575349807739,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1353,valid,batch_normalization_5,31,32.0,1004.0,0.9415974020957947,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1354,valid,batch_normalization_5,31,32.0,1004.0,0.9599536657333374,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,
1355,valid,batch_normalization_5,32,32.0,1004.0,0.9767029881477356,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1356,valid,batch_normalization_5,32,32.0,1004.0,0.9338545799255371,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1357,valid,batch_normalization_5,32,32.0,1004.0,0.9671206474304199,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1358,valid,batch_normalization_5,32,32.0,1004.0,0.9853898882865906,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1359,valid,batch_normalization_5,32,32.0,1004.0,0.9896674752235413,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1360,valid,batch_normalization_5,32,32.0,1004.0,0.9784597754478455,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1361,valid,batch_normalization_5,32,32.0,1004.0,0.9759258031845093,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1362,valid,batch_normalization_5,32,32.0,1004.0,0.9640862941741943,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1363,valid,batch_normalization_5,32,32.0,1004.0,0.9943118691444397,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1364,valid,batch_normalization_5,32,32.0,1004.0,0.9664366841316223,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1365,valid,batch_normalization_5,32,32.0,1004.0,0.963671863079071,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1366,valid,batch_normalization_5,32,32.0,1004.0,0.9912382960319519,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1367,valid,batch_normalization_5,32,32.0,1004.0,0.9834251999855042,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1368,valid,batch_normalization_5,32,32.0,1004.0,,1.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,
1369,valid,batch_normalization_5,32,32.0,1004.0,0.9758556485176086,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1370,valid,batch_normalization_5,32,32.0,1004.0,0.9823166728019714,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1371,valid,batch_normalization_5,32,32.0,1004.0,0.9845150113105774,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1372,valid,batch_normalization_5,32,32.0,1004.0,0.9813750386238098,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1373,valid,batch_normalization_5,32,32.0,1004.0,0.9889891147613525,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1374,valid,batch_normalization_5,32,32.0,1004.0,0.9663146734237671,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1375,valid,batch_normalization_5,32,32.0,1004.0,0.9758556485176086,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1376,valid,batch_normalization_5,32,32.0,1004.0,0.989124596118927,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1377,valid,batch_normalization_5,32,32.0,1004.0,0.9879345893859863,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1378,valid,batch_normalization_5,32,32.0,1004.0,0.9643022418022156,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1379,valid,batch_normalization_5,32,32.0,1004.0,0.9846844673156738,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1380,valid,batch_normalization_5,32,32.0,1004.0,0.9715924859046936,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1381,valid,batch_normalization_5,32,32.0,1004.0,0.9626284241676331,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1382,valid,batch_normalization_5,32,32.0,1004.0,0.9259682893753052,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1383,valid,batch_normalization_5,32,32.0,1004.0,0.9619561433792114,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1384,valid,batch_normalization_5,32,32.0,1004.0,0.9784597754478455,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1385,valid,batch_normalization_5,32,32.0,1004.0,0.9889971017837524,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1386,valid,batch_normalization_5,32,1.0,-1.0,0.9987072348594666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1387,valid,batch_normalization_5,32,32.0,1004.0,0.9871729016304016,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1388,valid,batch_normalization_5,32,32.0,1004.0,0.9656617045402527,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1389,valid,batch_normalization_5,32,32.0,1004.0,0.9693131446838379,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1390,valid,batch_normalization_5,32,32.0,1004.0,0.9823111295700073,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1391,valid,batch_normalization_5,32,32.0,1004.0,0.9891334176063538,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1392,valid,batch_normalization_5,32,32.0,1004.0,0.9746954441070557,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1393,valid,batch_normalization_5,32,32.0,1004.0,0.9860696792602539,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1394,valid,batch_normalization_5,32,32.0,1004.0,0.960862398147583,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1395,valid,batch_normalization_5,32,32.0,1004.0,0.9896674752235413,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1396,valid,batch_normalization_5,32,32.0,1004.0,0.9803314805030823,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1397,valid,batch_normalization_5,32,32.0,1004.0,0.9900842308998108,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1398,valid,batch_normalization_5,32,32.0,1004.0,0.97120600938797,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1399,valid,batch_normalization_5,32,32.0,1004.0,0.9676051735877991,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1400,valid,batch_normalization_5,32,32.0,1004.0,0.9910702109336853,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1401,valid,batch_normalization_5,32,32.0,1004.0,0.9775875806808472,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1402,valid,batch_normalization_5,32,32.0,1004.0,0.960862398147583,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1403,valid,batch_normalization_5,32,32.0,1004.0,,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,
1404,valid,batch_normalization_5,32,32.0,1004.0,0.9568468332290649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
1405,valid,batch_normalization_5,33,32.0,1004.0,0.9169334769248962,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1406,valid,batch_normalization_5,33,32.0,1004.0,0.9296875596046448,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1407,valid,batch_normalization_5,33,32.0,1004.0,0.9774754047393799,4.0,8.0,0.5,1.0,0.6666666666666666,4.0,4.0,0.0,
1408,valid,batch_normalization_5,33,32.0,1004.0,0.9378209114074707,4.0,6.0,0.6666666666666666,1.0,0.8,4.0,2.0,0.0,
1409,valid,batch_normalization_5,33,32.0,1004.0,0.9443011283874512,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1410,valid,batch_normalization_5,33,32.0,1004.0,0.931505560874939,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1411,valid,batch_normalization_5,33,32.0,1004.0,0.9598139524459839,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1412,valid,batch_normalization_5,33,32.0,1004.0,0.9463294148445129,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1413,valid,batch_normalization_5,33,32.0,1004.0,0.9690384268760681,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1414,valid,batch_normalization_5,33,32.0,1004.0,0.9403243660926819,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1415,valid,batch_normalization_5,33,32.0,1004.0,0.9273104071617126,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1416,valid,batch_normalization_5,33,32.0,1004.0,0.9641115665435791,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1417,valid,batch_normalization_5,33,32.0,1004.0,0.965583860874176,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1418,valid,batch_normalization_5,33,32.0,1004.0,0.9558712840080261,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1419,valid,batch_normalization_5,33,32.0,1004.0,0.9326649904251099,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1420,valid,batch_normalization_5,33,32.0,1004.0,0.9395237565040588,4.0,6.0,0.6666666666666666,1.0,0.8,4.0,2.0,0.0,
1421,valid,batch_normalization_5,33,32.0,1004.0,0.95113205909729,4.0,6.0,0.6666666666666666,1.0,0.8,4.0,2.0,0.0,
1422,valid,batch_normalization_5,33,32.0,1004.0,0.9379420876502991,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1423,valid,batch_normalization_5,33,32.0,1004.0,0.9572859406471252,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1424,valid,batch_normalization_5,33,32.0,1004.0,0.9625113010406494,4.0,6.0,0.6666666666666666,1.0,0.8,4.0,2.0,0.0,
1425,valid,batch_normalization_5,33,32.0,1004.0,0.9534792304039001,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1426,valid,batch_normalization_5,33,32.0,1004.0,0.6227799654006958,4.0,39.0,0.05128205128205128,0.5,0.09302325581395347,2.0,37.0,2.0,
1427,valid,batch_normalization_5,33,32.0,1004.0,0.950253963470459,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1428,valid,batch_normalization_5,33,32.0,1004.0,0.9659627676010132,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1429,valid,batch_normalization_5,33,32.0,1004.0,0.9465742707252502,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1430,valid,batch_normalization_5,33,32.0,1004.0,0.9285273551940918,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1431,valid,batch_normalization_5,33,32.0,1004.0,0.9340843558311462,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1432,valid,batch_normalization_5,33,32.0,1004.0,0.9486010074615479,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1433,valid,batch_normalization_5,33,32.0,1004.0,0.9643992185592651,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1434,valid,batch_normalization_5,33,32.0,1004.0,0.9699487090110779,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1435,valid,batch_normalization_5,33,32.0,1004.0,0.9272180199623108,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1436,valid,batch_normalization_5,33,32.0,1004.0,0.9583115577697754,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1437,valid,batch_normalization_5,33,32.0,1004.0,0.9271863698959351,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1438,valid,batch_normalization_5,33,32.0,1004.0,0.9544500708580017,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1439,valid,batch_normalization_5,33,32.0,1004.0,0.9629772305488586,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1440,valid,batch_normalization_5,33,32.0,1004.0,0.9629772305488586,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1441,valid,batch_normalization_5,33,32.0,1004.0,0.9502099752426147,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1442,valid,batch_normalization_5,33,32.0,1004.0,0.9340401887893677,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1443,valid,batch_normalization_5,33,32.0,1004.0,0.9656863808631897,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1444,valid,batch_normalization_5,33,32.0,1004.0,0.9318498373031616,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1445,valid,batch_normalization_5,33,32.0,1004.0,0.9272180199623108,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1446,valid,batch_normalization_5,33,32.0,1004.0,0.9427631497383118,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1447,valid,batch_normalization_5,33,32.0,1004.0,0.9578520059585571,4.0,6.0,0.6666666666666666,1.0,0.8,4.0,2.0,0.0,
1448,valid,batch_normalization_5,33,32.0,1004.0,0.9503160715103149,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1449,valid,batch_normalization_5,33,32.0,1004.0,0.9600289463996887,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1450,valid,batch_normalization_5,33,32.0,1004.0,0.9602010846138,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1451,valid,batch_normalization_5,33,32.0,1004.0,0.9588874578475952,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1452,valid,batch_normalization_5,33,32.0,1004.0,0.965583860874176,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1453,valid,batch_normalization_5,33,32.0,1004.0,0.9241626262664795,4.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,
1454,valid,batch_normalization_5,33,32.0,1004.0,0.9497174620628357,4.0,6.0,0.6666666666666666,1.0,0.8,4.0,2.0,0.0,
1455,valid,batch_normalization_5,34,32.0,1004.0,0.9619054794311523,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1456,valid,batch_normalization_5,34,32.0,1004.0,0.6668694019317627,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1457,valid,batch_normalization_5,34,32.0,1004.0,0.6676879525184631,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1458,valid,batch_normalization_5,34,32.0,1004.0,0.9255287051200867,3.0,4.0,0.75,1.0,0.8571428571428571,3.0,1.0,0.0,
1459,valid,batch_normalization_5,34,32.0,1004.0,0.669226884841919,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1460,valid,batch_normalization_5,34,32.0,1004.0,0.6688467860221863,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1461,valid,batch_normalization_5,34,32.0,1004.0,0.6693180203437805,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1462,valid,batch_normalization_5,34,32.0,1004.0,0.9551188349723816,3.0,4.0,0.75,1.0,0.8571428571428571,3.0,1.0,0.0,
1463,valid,batch_normalization_5,34,32.0,1004.0,0.6750035285949707,3.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,
1464,valid,batch_normalization_5,34,32.0,1004.0,0.7449662089347839,3.0,4.0,0.75,1.0,0.8571428571428571,3.0,1.0,0.0,
1465,valid,batch_normalization_5,34,32.0,1004.0,0.9499426484107971,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1466,valid,batch_normalization_5,34,32.0,1004.0,0.9586090445518494,3.0,4.0,0.75,1.0,0.8571428571428571,3.0,1.0,0.0,
1467,valid,batch_normalization_5,34,32.0,1004.0,0.9549772143363953,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1468,valid,batch_normalization_5,34,32.0,1004.0,0.6671832203865051,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1469,valid,batch_normalization_5,34,32.0,1004.0,0.9416826367378235,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1470,valid,batch_normalization_5,34,32.0,1004.0,0.6697270274162292,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1471,valid,batch_normalization_5,34,32.0,1004.0,0.6781113743782043,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1472,valid,batch_normalization_5,34,32.0,1004.0,0.66651850938797,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1473,valid,batch_normalization_5,34,32.0,1004.0,0.9556727409362793,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1474,valid,batch_normalization_5,34,32.0,1004.0,0.938894510269165,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1475,valid,batch_normalization_5,34,32.0,1004.0,0.6844601035118103,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1476,valid,batch_normalization_5,34,32.0,1004.0,0.6626684069633484,3.0,4.0,0.5,0.6666666666666666,0.5714285714285715,2.0,2.0,1.0,
1477,valid,batch_normalization_5,34,32.0,1004.0,0.9472925662994385,3.0,4.0,0.75,1.0,0.8571428571428571,3.0,1.0,0.0,
1478,valid,batch_normalization_5,34,32.0,1004.0,0.6334176063537598,3.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,
1479,valid,batch_normalization_5,34,32.0,1004.0,0.9549772143363953,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1480,valid,batch_normalization_5,34,32.0,1004.0,0.6696597933769226,3.0,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,
1481,valid,batch_normalization_5,34,32.0,1004.0,0.9472925662994385,3.0,4.0,0.75,1.0,0.8571428571428571,3.0,1.0,0.0,
1482,valid,batch_normalization_5,34,32.0,1004.0,0.6808611750602722,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1483,valid,batch_normalization_5,34,32.0,1004.0,0.6726886630058289,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1484,valid,batch_normalization_5,34,32.0,1004.0,0.6625730395317078,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1485,valid,batch_normalization_5,34,32.0,1004.0,0.9500582814216614,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1486,valid,batch_normalization_5,34,32.0,1004.0,0.9379174113273621,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1487,valid,batch_normalization_5,34,32.0,1004.0,0.6605209708213806,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
1488,valid,batch_normalization_5,34,32.0,1004.0,0.9583461880683899,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1489,valid,batch_normalization_5,34,32.0,1004.0,0.8569535613059998,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1490,valid,batch_normalization_5,34,32.0,1004.0,0.9579343795776367,3.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,
1491,valid,batch_normalization_5,34,32.0,1004.0,0.6605209708213806,3.0,2.0,1.0,0.6666666666666666,0.8,2.0,0.0,1.0,
